Id,year,month,dow,hour,durations_in_secs,city,state,country,latitude,longitude,movement,shape_class
65209,2013,8,Thr,,2700.0,Wells,VT,USA,43.4172222,-73.2047222,1.0,Circular
63478,2004,7,Wed,,900.0,Bellevue,NE,USA,41.1366667,-95.8905556,0.0,Geometric
48416,2002,6,Fri,15.0,60.0,Glendale,CA,USA,34.1425,-118.25416670000001,1.0,Circular
6087,2004,10,Sun,19.0,3.0,Perkasie,PA,USA,40.3719444,-75.2930556,1.0,Non-Geometric
37449,2009,4,Fri,10.0,1800.0,Toronto (Canada),ON,Canada,43.666667,-79.416667,1.0,Circular
41192,1999,5,Mon,22.0,90.0,Grantsville&#44 W.V.,WV,USA,38.925622,-81.086698,0.0,Non-Geometric
33793,2012,3,Tue,21.0,10.0,Selkirk (Canada),MB,Canada,62.766667,-137.383333,1.0,Other
24211,2009,1,Sat,2.0,2400.0,Gladstone (Near; Hiway 56&#44 Mile Marker 56),NM,USA,36.3047222,-103.9725,1.0,Type of Light
7443,1999,1,Sun,19.0,2.0,Tyson&#39S Corner,VA,USA,38.917488,-77.237997,1.0,Circular
59393,2001,7,Tue,12.0,20.0,New York City,NY,USA,40.7141667,-74.0063889,0.0,Circular
67083,2013,8,Fri,20.0,360.0,Lebanon,TN,USA,36.2080556,-86.2911111,0.0,Non-Geometric
21991,2007,1,Tue,21.0,120.0,Hoover,AL,USA,33.4052778,-86.81138890000001,1.0,Geometric
28221,2005,2,Wed,14.0,300.0,Casper,WY,USA,42.8666667,-106.3125,0.0,Type of Light
19881,2007,12,Sat,20.0,300.0,San Diego,CA,USA,32.7152778,-117.1563889,1.0,Type of Light
811,2006,10,Sun,19.0,4.0,Austin,TX,USA,30.2669444,-97.7427778,1.0,Other
43917,2012,5,Tue,10.0,180.0,Red Bluff,CA,USA,40.1786111,-122.23472220000001,1.0,Geometric
8295,2002,1,Fri,20.0,300.0,Leamington (Canada),ON,Canada,42.05,-82.583333,0.0,Circular
66054,2010,8,Sat,22.0,300.0,Flint,MI,USA,43.0125,-83.6875,1.0,Other
71387,2006,8,Fri,23.0,300.0,Hazard,KY,USA,37.249444399999994,-83.19333329999999,1.0,Other
30504,2011,3,Fri,,5.0,Los Angeles,CA,USA,34.0522222,-118.2427778,0.0,Non-Geometric
2149,2006,10,Sun,8.0,1200.0,Las Vegas,NV,USA,36.175,-115.1363889,0.0,Circular
14152,2009,1,Tue,23.0,30.0,Little Neck Bay,NY,USA,40.79021,-73.762495,0.0,Multiple
54287,2006,6,Thr,1.0,600.0,Texarkana,TX,USA,33.425,-94.0475,1.0,Type of Light
29766,2007,2,Wed,3.0,900.0,Leicester,MA,USA,42.2458333,-71.9091667,0.0,Circular
19314,2007,12,Thr,22.0,10.0,St. Louis,MO,USA,38.6272222,-90.1977778,1.0,Geometric
73081,2001,9,Tue,5.0,3600.0,New York City,NY,USA,40.7141667,-74.0063889,1.0,Circular
27083,2007,2,Sat,3.0,2400.0,Pacific/Algona (Route 167 Sb),WA,USA,47.273617,-122.255953,0.0,Circular
41400,2006,5,Thr,23.0,900.0,Elgin,TX,USA,30.3494444,-97.37,0.0,Circular
58396,2008,7,Sun,,2700.0,Beaverton,OR,USA,45.4872222,-122.8025,0.0,Other
56813,1995,7,Sat,21.0,600.0,Brooklyn,OH,USA,41.4397222,-81.7355556,1.0,Non-Geometric
45740,2008,5,Mon,21.0,90.0,Toccoa,GA,USA,34.5772222,-83.3325,0.0,Other
4227,1999,10,Sun,6.0,180.0,Iowa City,IA,USA,41.6611111,-91.53,1.0,Circular
76670,2007,9,Sun,11.0,120.0,Loveland,CO,USA,40.3977778,-105.07444440000002,1.0,Geometric
13874,2012,11,Fri,17.0,10.0,Yankton,SD,USA,42.8711111,-97.3969444,0.0,Type of Light
70141,1995,8,Mon,10.0,5.0,Burbank,CA,USA,34.180833299999996,-118.30805559999999,1.0,Other
77724,2013,9,Wed,19.0,300.0,Lafayette,NY,USA,42.8922222,-76.1055556,1.0,Type of Light
67831,2012,8,Sun,1.0,10.0,Burlington (Canada),ON,Canada,43.316666999999995,-79.8,0.0,Circular
66717,2007,8,Wed,16.0,1800.0,Prescott Valley,AZ,USA,34.61,-112.315,1.0,Type of Light
3940,2012,10,Mon,7.0,60.0,Decatur,GA,USA,33.7747222,-84.29638890000001,1.0,Circular
59708,2008,7,Fri,10.0,120.0,Surfside Beach,SC,USA,33.6058333,-78.9733333,0.0,Type of Light
6280,2003,10,Sat,1.0,10.0,Concord,CA,USA,37.9780556,-122.03,0.0,Type of Light
65554,2012,8,Sun,21.0,30.0,Old Tappan,NJ,USA,41.0105556,-73.9916667,1.0,Type of Light
3655,2005,10,Sun,4.0,240.0,Chicago,IL,USA,41.85,-87.65,1.0,Type of Light
62709,2013,7,Thr,22.0,120.0,Buffalo,NY,USA,42.8863889,-78.87861109999999,0.0,Circular
67237,2007,8,Fri,23.0,15.0,Durand,MI,USA,42.911944399999996,-83.98472220000001,0.0,Geometric
59066,2009,7,Wed,23.0,45.0,Keystone,SD,USA,43.8955556,-103.4177778,0.0,Circular
27700,2007,2,Wed,21.0,180.0,Gridley,IL,USA,40.7433333,-88.8813889,0.0,Geometric
35264,2014,3,Fri,5.0,1800.0,Vista,CA,USA,33.2,-117.24166670000001,0.0,Type of Light
49955,2007,6,Mon,23.0,10.0,Ashburn,VA,USA,39.0436111,-77.48777779999999,1.0,Type of Light
77382,2003,9,Wed,22.0,30.0,Lake Orion,MI,USA,42.7844444,-83.2397222,0.0,Circular
44533,2013,5,Sun,22.0,3.0,Galveston,TX,USA,29.3011111,-94.7975,0.0,Circular
19826,1998,12,Tue,21.0,9000.0,Rome (Ga)/Cedar Bluff (Al),GA,USA,34.2569444,-85.1647222,1.0,Multiple
12733,2005,11,Thr,,4500.0,Port St. Lucie,FL,USA,27.273049,-80.358226,1.0,Type of Light
7984,2007,11,Sun,,600.0,Boston,MA,USA,42.3583333,-71.0602778,1.0,Type of Light
14272,2013,11,Sun,19.0,420.0,Ten Mile,TN,USA,35.6666667,-84.6647222,1.0,Circular
70522,2012,8,Wed,21.0,35.0,Imperial,CA,USA,32.8475,-115.5686111,1.0,Circular
61950,2008,7,Fri,22.0,5.0,Oak Grove,NC,USA,33.9938889,-78.305,0.0,Other
18928,1999,12,Sun,2.0,10.0,Santa Fe,NM,USA,35.6869444,-105.93722220000001,1.0,Circular
850,2006,10,Sun,23.0,20.0,San Antonio,NM,USA,33.9177778,-106.86527779999999,0.0,Circular
25310,2012,1,Sun,19.0,300.0,Cocoa,FL,USA,28.3858333,-80.7422222,1.0,Circular
7142,2011,10,Sat,19.0,600.0,Binghamton,NY,USA,42.0986111,-75.9183333,0.0,Type of Light
48544,2012,6,Thr,22.0,1200.0,Mount Pleasant,TX,USA,33.1566667,-94.9680556,1.0,Circular
57796,2004,7,Sun,5.0,3600.0,Rangetown Park (Canada),AB,Canada,53.773877,-114.96368400000001,1.0,Other
8591,2013,11,Fri,19.0,360.0,Lake Elsinore,CA,USA,33.6680556,-117.3263889,1.0,Other
33779,2011,3,Sun,11.0,30.0,Ann Arbor,MI,USA,42.2708333,-83.7263889,0.0,Geometric
1213,2013,10,Sat,22.0,15.0,Sundridge (Canada),ON,Canada,45.766667,-79.4,1.0,Circular
21395,2012,12,Sun,20.0,7200.0,Long Lake/Traverse City,MI,USA,44.722094,-85.738462,0.0,Multiple
68600,2006,8,Wed,23.0,15.0,Miami,FL,USA,25.7738889,-80.1938889,1.0,Type of Light
19605,2003,12,Tue,22.0,3.0,East Orange,NJ,USA,40.7672222,-74.20527779999999,1.0,Type of Light
78268,2011,9,Wed,12.0,870.0,Interstate 40,NM,USA,35.050090000000004,-106.156131,0.0,Circular
36356,2011,4,Tue,3.0,10.0,Louisville,KY,USA,38.2541667,-85.7594444,1.0,Circular
46378,2008,5,Fri,18.0,34.0,Howell,MI,USA,42.6072222,-83.92944440000001,0.0,Type of Light
58431,2010,7,Tue,3.0,3.0,Washington&#44 D.C.,DC,USA,38.907231,-77.036464,0.0,Circular
20689,2002,12,Thr,4.0,1200.0,Irvine,CA,USA,33.6694444,-117.82222220000001,0.0,Other
25723,2005,2,Fri,19.0,20.0,Hugo,OK,USA,34.0105556,-95.5094444,1.0,Multiple
75901,2009,9,Sat,20.0,120.0,Mcdonough,NY,USA,42.4983333,-75.7683333,0.0,Type of Light
60480,2012,7,Sat,21.0,300.0,Upland,CA,USA,34.0975,-117.6475,0.0,Non-Geometric
76299,1999,9,Tue,9.0,300.0,Hamilton,MT,USA,46.2469444,-114.15944440000001,1.0,Circular
53411,2013,6,Mon,17.0,300.0,Bowling Green,KY,USA,36.9902778,-86.4436111,1.0,Type of Light
9486,2003,11,Sat,20.0,6.0,Englewood,FL,USA,26.9616667,-82.3527778,0.0,Multiple
23707,2014,1,Tue,21.0,30.0,Sultana,CA,USA,36.5455556,-119.3391667,1.0,Circular
43861,2007,5,Tue,20.0,30.0,Des Moines,IA,USA,41.6005556,-93.60888890000001,0.0,Multiple
53372,2009,6,Wed,11.0,7200.0,Bagdad,AZ,USA,34.5811111,-113.2038889,0.0,Type of Light
59976,2009,7,Sun,23.0,120.0,Greenwood,IN,USA,39.6136111,-86.1066667,1.0,Circular
57320,2002,7,Tue,,900.0,Bridgewater (Canada),NS,Canada,44.366667,-64.516667,0.0,Other
51657,2000,6,Sun,,90.0,Trochu (Near) (Canada),AB,Canada,51.833333,-113.233333,0.0,Other
67600,2013,8,Sun,13.0,600.0,Ingleside,IL,USA,42.381111100000005,-88.13972220000001,1.0,Multiple
65427,2007,8,Sun,1.0,3600.0,Hesperia,CA,USA,34.4263889,-117.3,1.0,Type of Light
32890,2008,3,Sun,22.0,7.0,Canoga Park,CA,USA,34.2011111,-118.5972222,1.0,Other
71664,2008,8,Tue,19.0,382.0,Tucson,AZ,USA,32.2216667,-110.9258333,0.0,Circular
63393,1997,7,Mon,12.0,480.0,Casey,IL,USA,39.2991667,-87.9925,1.0,Non-Geometric
48055,2000,6,Mon,19.0,180.0,Houston,TX,USA,29.7630556,-95.3630556,1.0,Circular
10901,1996,1,Mon,12.0,90.0,San Diego,CA,USA,32.7152778,-117.1563889,1.0,Circular
63126,2003,7,Sun,,60.0,Corbin,KY,USA,36.9486111,-84.0969444,1.0,Multiple
316,1999,10,Mon,21.0,600.0,Augusta,KS,USA,37.6866667,-96.9763889,1.0,Type of Light
16731,2005,1,Thr,23.0,60.0,Oxford,CT,USA,41.4338889,-73.1172222,1.0,Geometric
49465,2013,6,Sat,22.0,1500.0,Dresser,WI,USA,45.3561111,-92.6333333,1.0,Other
33340,2010,3,Wed,10.0,1800.0,Waukegan,IL,USA,42.3636111,-87.8447222,0.0,Other
5032,2001,10,Sun,17.0,60.0,Little Rock,AR,USA,34.7463889,-92.28944440000001,1.0,Non-Geometric
76071,2000,9,Wed,22.0,5.0,Marshall,MN,USA,44.44694439999999,-95.78805559999999,1.0,Geometric
66736,2008,8,Fri,5.0,30.0,Ridgely,MD,USA,38.9477778,-75.88472220000001,1.0,Type of Light
945,2011,10,Sat,23.0,35.0,Homestead,FL,USA,25.4683333,-80.4777778,0.0,Multiple
8525,2012,1,Wed,5.0,60.0,Trumbull,CT,USA,41.2427778,-73.20111109999999,1.0,Geometric
41272,2008,5,Sat,10.0,2700.0,Parma,OH,USA,41.4047222,-81.7230556,1.0,Circular
38198,2011,4,Thr,10.0,120.0,Fort Bragg,CA,USA,39.4458333,-123.80416670000001,1.0,Type of Light
72071,2003,8,Thr,1.0,5400.0,Fairbanks,AK,Alaska,64.8377778,-147.7163889,1.0,Circular
27876,2005,2,Wed,19.0,300.0,Tulsa,OK,USA,36.1538889,-95.9925,0.0,Type of Light
18737,2011,12,Sat,19.0,240.0,Hixson,TN,USA,35.1405556,-85.2327778,1.0,Circular
74897,2007,9,Sat,1.0,900.0,Las Vegas,NV,USA,36.175,-115.1363889,1.0,Type of Light
76762,2012,9,Sun,20.0,900.0,Waterville,ME,USA,44.5519444,-69.6322222,0.0,Other
65308,2000,8,Sat,22.0,5.0,Ann Arbor,MI,USA,42.2708333,-83.7263889,0.0,Circular
54469,2003,6,Mon,19.0,180.0,Avondale,AZ,USA,33.4355556,-112.34888889999999,1.0,Circular
17974,2010,12,Mon,23.0,600.0,Eufaula,AL,USA,31.8911111,-85.1455556,1.0,Type of Light
29184,2009,2,Tue,17.0,9.0,Burleson,TX,USA,32.5419444,-97.32055559999999,1.0,Other
55592,2011,7,Fri,22.0,180.0,Cuyahoga Falls,OH,USA,41.1338889,-81.48472220000001,1.0,Circular
45984,2013,5,Mon,5.0,180.0,Florence,SC,USA,34.1952778,-79.7627778,1.0,Multiple
79692,1999,9,Tue,5.0,60.0,Manasota Key,FL,USA,26.925,-82.3522222,1.0,Type of Light
13861,2010,11,Tue,18.0,720.0,Menifee,CA,USA,33.7283333,-117.14555559999998,1.0,Geometric
19808,2014,1,Wed,19.0,1800.0,Maricopa,AZ,USA,33.0580556,-112.04694440000002,1.0,Other
51659,2000,6,Sun,,45.0,Calgary (Canada),AB,Canada,51.083333,-114.08333300000001,1.0,Other
72453,2009,8,Sat,23.0,600.0,Blanchard,MI,USA,43.519722200000004,-85.08,0.0,Circular
61397,2010,7,Sat,23.0,60.0,Bellingham,WA,USA,48.7597222,-122.48694440000001,1.0,Type of Light
52150,2010,6,Sun,22.0,30.0,East Norriton,PA,USA,40.1516667,-75.33694440000001,1.0,Geometric
68452,2011,8,Sun,20.0,60.0,Temecula,CA,USA,33.4936111,-117.1475,0.0,Circular
79474,2013,9,Thr,22.0,120.0,Shrewsbury,PA,USA,39.7686111,-76.68,1.0,Circular
31683,2006,3,Wed,14.0,2.0,Redding,CA,USA,40.5866667,-122.39055559999998,0.0,Type of Light
70319,2011,8,Sun,21.0,60.0,Spokane,WA,USA,47.658888899999994,-117.425,1.0,Type of Light
57540,2003,7,Thr,,180.0,Des Moines,WA,USA,47.4019444,-122.32305559999999,1.0,Type of Light
48155,2012,6,Tue,,3.0,Tallahassee,FL,USA,30.4380556,-84.2808333,1.0,Geometric
74711,1997,9,Mon,22.0,300.0,Foley,MN,USA,45.6647222,-93.9094444,0.0,Other
2271,2013,10,Tue,20.0,30.0,Boise,ID,USA,43.6136111,-116.2025,0.0,Geometric
31606,2002,3,Fri,13.0,60.0,Pensacola,FL,USA,30.4211111,-87.2169444,0.0,Circular
16306,2014,1,Sat,21.0,3600.0,Royal Palm Beach,FL,USA,26.7080556,-80.2308333,1.0,Other
43462,2011,5,Fri,23.0,360.0,Sherrill,IA,USA,42.6038889,-90.7844444,0.0,Geometric
44404,2001,5,Sat,22.0,240.0,Star Lake,NY,USA,44.1597222,-75.0319444,0.0,Multiple
70952,2009,8,Mon,1.0,300.0,Toronto (Canada),ON,Canada,43.666667,-79.416667,1.0,Type of Light
49584,2010,6,Wed,23.0,300.0,Butler,PA,USA,40.8611111,-79.8955556,0.0,Circular
47689,1997,6,Sun,23.0,180.0,Raton (South Of; Ft. Lincoln Rest Stop),NM,USA,36.9033333,-104.43861109999999,1.0,Other
67400,2001,8,Sat,21.0,60.0,Kennewick,WA,USA,46.211388899999996,-119.13611110000001,0.0,Type of Light
19244,1997,12,Sat,2.0,15.0,San Jose,CA,USA,37.3394444,-121.8938889,1.0,Geometric
56947,2001,7,Sun,,300.0,New York City (Staten Island),NY,USA,40.7141667,-74.0063889,0.0,Circular
49162,1999,6,Tue,23.0,3600.0,Point Pleasant,WV,USA,38.8444444,-82.13722220000001,0.0,Geometric
47891,2008,6,Sun,13.0,60.0,Coldwater,MI,USA,41.9402778,-85.0005556,0.0,Non-Geometric
72258,2013,8,Wed,21.0,2.0,Plymouth,MA,USA,41.9583333,-70.6677778,1.0,Circular
12283,2000,11,Wed,20.0,30.0,Greensboro,NC,USA,36.0725,-79.79222220000001,1.0,Geometric
21129,1999,12,Wed,5.0,1200.0,D&#39Hanis,TX,USA,29.3302778,-99.2794444,1.0,Other
9894,2000,11,Thr,,3.0,Arroyo Grande,CA,USA,35.1186111,-120.58972220000001,1.0,Other
47711,1998,6,Mon,20.0,2.0,New Rochelle,NY,USA,40.9113889,-73.78277779999999,0.0,Type of Light
44027,2008,5,Fri,23.0,180.0,Brandon,FL,USA,27.9375,-82.28611109999999,1.0,Multiple
52347,2011,6,Tue,11.0,240.0,Littleton,CO,USA,39.6133333,-105.0161111,1.0,Circular
70003,2007,8,Mon,,900.0,Chehalis,WA,USA,46.6622222,-122.9627778,1.0,Circular
28826,2006,2,Mon,20.0,10.0,Oak Ridge,TN,USA,36.0102778,-84.2697222,1.0,Type of Light
40507,2004,4,Tue,12.0,30.0,Fair Oaks,CA,USA,38.6447222,-121.2711111,1.0,Other
19255,1999,12,Mon,23.0,600.0,Eastern Passage (Canada),NS,Canada,44.616667,-63.483332999999995,0.0,Type of Light
67604,2013,8,Sun,20.0,300.0,Bristol,CT,USA,41.6716667,-72.94972220000001,0.0,Type of Light
57986,1995,7,Wed,21.0,300.0,Clinton Township,MI,USA,42.586888,-82.919551,0.0,Circular
35000,2008,3,Thr,4.0,2.0,Belmont,MA,USA,42.3958333,-71.1791667,0.0,Type of Light
23852,2006,12,Sat,23.0,15.0,Marina Del Rey/Mar Vista,CA,USA,34.015257,-118.433834,0.0,Circular
49981,2010,6,Fri,3.0,5.0,Stockton,CA,USA,37.9577778,-121.2897222,0.0,Type of Light
12423,2012,11,Thr,9.0,300.0,Mississauga (Canada),ON,Canada,43.15,-79.5,1.0,Multiple
23453,2001,12,Sat,17.0,420.0,Lenexa,KS,USA,38.9536111,-94.7333333,0.0,Type of Light
71622,2005,8,Fri,22.0,1200.0,Espanola,NM,USA,35.991111100000005,-106.08,1.0,Circular
43212,2009,5,Tue,23.0,3600.0,Greeneville,TN,USA,36.1630556,-82.83111109999999,0.0,Type of Light
15929,2000,1,Tue,18.0,120.0,Ely,NV,USA,39.2475,-114.8877778,0.0,Circular
22986,2008,1,Sat,18.0,600.0,Yorba Linda,CA,USA,33.8886111,-117.81222220000001,1.0,Type of Light
27584,2009,2,Fri,23.0,30.0,Egan,LA,USA,30.2366667,-92.50583329999999,0.0,Geometric
46736,2000,6,Sun,17.0,1200.0,Tucson,AZ,USA,32.2216667,-110.9258333,1.0,Other
5955,2010,10,Sun,20.0,6.0,Monroe,CT,USA,41.3325,-73.20777779999999,1.0,Type of Light
70894,2004,8,Tue,21.0,900.0,Bellefonte,PA,USA,40.9133333,-77.77861109999999,0.0,Other
60333,2001,7,Sat,3.0,6.0,Wichita Falls,TX,USA,33.9136111,-98.4930556,0.0,Geometric
24847,2002,1,Sun,15.0,30.0,Spring,TX,USA,30.0797222,-95.4169444,0.0,Circular
36307,2005,4,Tue,21.0,5.0,Loveland,CO,USA,40.3977778,-105.07444440000002,0.0,Geometric
30432,2003,3,Tue,22.0,120.0,Oklahoma City,OK,USA,35.4675,-97.51611109999999,0.0,Circular
31068,1997,3,Thr,22.0,8.0,Casa Grande,AZ,USA,32.8794444,-111.75666670000001,0.0,Multiple
73946,2008,9,Fri,20.0,300.0,Dublin,CA,USA,37.7022222,-121.93472220000001,1.0,Circular
28852,2009,2,Fri,5.0,4200.0,Bowie,MD,USA,39.0066667,-76.7794444,1.0,Other
49903,2004,6,Fri,17.0,120.0,Montesano,WA,USA,46.9813889,-123.6013889,0.0,Multiple
62442,2012,7,Wed,21.0,300.0,Westminster,CA,USA,33.7591667,-118.00583329999999,1.0,Circular
44598,2005,5,Fri,21.0,120.0,St. Petersburg,FL,USA,27.7705556,-82.67944440000001,0.0,Circular
22800,2014,1,Sat,1.0,5400.0,Salem,OR,USA,44.9430556,-123.0338889,1.0,Type of Light
34326,2002,3,Sun,18.0,1.0,San Dimas,CA,USA,34.1066667,-117.80583329999999,0.0,Circular
1958,1998,10,Thr,19.0,1800.0,Asheville,NC,USA,35.6008333,-82.5541667,1.0,Type of Light
9443,2001,11,Thr,18.0,300.0,Enumclaw,WA,USA,47.2044444,-121.99027779999999,1.0,Type of Light
44235,2000,5,Thr,15.0,180.0,Dallas,TX,USA,32.7833333,-96.8,1.0,Circular
65369,2004,8,Thr,,12.0,Didsbury (Canada),AB,Canada,51.666667,-114.13333300000001,0.0,Geometric
3882,2008,10,Wed,23.0,5.0,Western Pa (Enroute To Oh),PA,USA,41.140039,-79.67903199999999,1.0,Other
79242,2012,9,Tue,21.0,1200.0,Albuquerque,NM,USA,35.084444399999995,-106.65055559999999,1.0,Other
70819,2002,8,Sat,21.0,120.0,Brighton,MI,USA,42.529444399999996,-83.7802778,1.0,Type of Light
34315,2000,3,Fri,9.0,20.0,West,TX,USA,31.8022222,-97.09138890000001,1.0,Type of Light
22345,2009,12,Fri,17.0,6000.0,Mcmurray,PA,USA,40.2777778,-80.0841667,0.0,Non-Geometric
1682,2012,10,Sun,23.0,1.5,Nanuet,NY,USA,41.0886111,-74.01388890000001,0.0,Type of Light
41309,2012,5,Thr,21.0,1200.0,Cambridge,MA,USA,42.375,-71.10611109999999,1.0,Other
755,2005,10,Sat,,6.0,Orland Park,IL,USA,41.6302778,-87.85388890000002,0.0,Type of Light
20350,2012,12,Mon,23.0,600.0,Kanata (Canada),ON,Canada,45.333333,-75.9,0.0,Type of Light
26750,2008,2,Fri,19.0,10.0,Delray Beach,FL,USA,26.4611111,-80.0730556,0.0,Geometric
67509,2010,8,Wed,19.0,300.0,Dryden (Canada),ON,Canada,49.783333,-92.833333,1.0,Other
78250,2010,9,Tue,3.0,3.0,Canton,MA,USA,42.158333299999995,-71.14527779999999,1.0,Other
20966,1999,12,Tue,2.0,5.0,Lake Shasta,CA,USA,40.743756,-122.40471299999999,0.0,Type of Light
22108,2013,1,Wed,7.0,30.0,Kennewick,WA,USA,46.2113889,-119.13611110000001,0.0,Circular
